,subscriber,id,marca,color,placa
4115,True,c4efe128f32542eb8a4106f7db153373,mercedes,Bisque,QDB447
4116,True,ac3c185860464a0db395214359a89ec2,mercedes,Coral,KJT914
4117,False,fa65356a4b60458aae170bbfb8e79851,bmw,Khaki,EOW67A
4118,True,e581c0e8b50e42bd803bdee5de3e14d5,ford,Blue,CMH563
4119,True,f152d863457d4aabad00e0f177da4553,hyundai,Chartreuse,DJV376
4120,True,0c62cd62670b4ed19fa524600aa162b4,hyundai,MistyRose,UFJ986
4121,True,4b1af438d3fd4aa4b780447424a1dd20,renault,MediumOrchid,IKD28Y
4122,True,4e4fbfde39b04c079a0f43146943e6c0,volvo,White,EHM267
4123,False,d1313243f7d245f8892f4cc3a167c867,peugeot,SaddleBrown,ZHP970
4124,False,f24f1851372145e19b9856ab67dd612b,hyundai,BlanchedAlmond,T5505
4125,False,186ec5d9b1cf454b9e1ceb60b15268b8,volkswagen,Wheat,QHF369
4126,True,7525affb57fc4821a1ade1252be6a25a,nissan,Blue,DHY09L
4127,True,81de9c3ceb6f4bb7963c139ec0d11438,volvo,LawnGreen,OMT33C
4128,False,94b72e37976a4320a18fcf5751b20548,renault,SteelBlue,SCH58U
4129,False,ef8e84ac183b441db9bb7f95daaf057a,kia,Chartreuse,VVE69X
4130,False,138b8ac05522485dbd6b1b31e204bf63,hyundai,Beige,MNB044
4131,False,7742b3fdd19447929018cbc636812c3d,nissan,PaleGoldenRod,CJB121
4132,True,b282e7cb725842cb8f455dc9751d9696,peugeot,Sienna,ZCO591
4133,True,edb00c6fd04d4e2f8eaeb937b734b317,ford,Peru,QKR270
4134,True,7e51ee72ad4340baa600be95613de355,peugeot,SeaGreen,VZD945
4135,False,cd3b1dafd66e4420945d54f24eb2f347,audi,MediumBlue,IIL230
4136,False,c7f864f5d7f34431a63352016e2e20d2,renault,DarkCyan,JNH444
4137,False,b9c01a61dbe44e6a8264766048b35dd5,mercedes,Yellow,BSG78V
4138,True,65dcb558d0aa456e981e7873948cf31b,bmw,MediumAquaMarine,RKG145
4139,False,af2ea7e20ab94518962b6b702237f1ab,renault,IndianRed,OCF80Q
4140,False,a6f57f08edd74e48b24a27fd0a8a76c3,audi,YellowGreen,OYZ630
4141,False,23c52ff20bd24624973f09df976e39c9,hyundai,Fuchsia,OZV723
4142,False,c6620e0c1e71451291e10b38bfd9d241,citroen,Coral,TJV17E
4143,False,96c03f69fb7b420898e758d6dbe8351b,bmw,Beige,UVP680
4144,True,8aacec781024419aba8afcb813080e51,audi,Tan,UEN43M
4145,True,03e27c4458a74c5a8b18bffa86b5bfd7,toyota,Red,R95028
4146,False,cb79be9a8b6340f29328da30fb5a00a2,audi,Navy,SNV79K
4147,False,6a97b395b7fe4d2a92459133b44bfe9f,mercedes,MediumSlateBlue,JWS97K
4148,True,db92bc12893a48f285272e7d67ed7d14,renault,AliceBlue,JCR46J
4149,True,323bbf5c77b84195ad0e205fc0a66c87,hyundai,DarkMagenta,LDX855
4150,False,54d21dd3f44c46f69f6d297dd4e82c64,bmw,CadetBlue,VHT586
4151,False,cd025e7332a04008b5cf93df5e7a05db,bmw,DarkSlateGray,R00238
4152,True,988c813667054dfaa90eedf760c7d54a,citroen,DeepPink,QWS41G
4153,True,11542c40707e4f15a07d3061aa7bb21d,volkswagen,DarkViolet,QAP233
4154,False,b0aac9485d3c4834bbf7a43451cdba18,ford,DarkKhaki,BMY46B
4155,False,ae82cb09868a4fec98f4c93b5db1f03e,volvo,MediumBlue,TBW754
4156,True,0af728e304d54448aacd2eff1b18580d,volvo,Moccasin,TZJ99N
4157,False,3be9447e622043d58720ee76ac635b31,bmw,DarkViolet,GJQ26Q
4158,True,7f727144e16a49ab960a056a411a7cb0,mercedes,AntiqueWhite,LNK192
4159,True,d827cd3153bb46ca9798f409931a81a3,nissan,LightBlue,BIW682
4160,True,068ec3d1b124457695f4230c38e57b00,seat,LightGoldenRodYellow,OUE764
4161,True,29bd47bd22d143fe8b7c3005fade8ddd,hyundai,Turquoise,CZN29N
4162,False,8a32fea616294a6298f1b165f06bdac7,peugeot,HoneyDew,EHM44N
4163,False,b75d8582a56147299e2f1d5df441a930,renault,DarkCyan,LYP893
4164,False,94a8e9944e394415b15019fc1c43f61d,peugeot,LightGreen,XVJ93Q
4165,False,898c4587317e47a89b41460e7ae6b68b,renault,MediumSlateBlue,UCR607
4166,False,c418d5b1aadf430384de8185fd8295f1,nissan,DeepPink,JVT18U
4167,True,0fc3d063c0ee4459967a296321ad3f92,hyundai,Thistle,PNC424
4168,True,5b1fff646d3b4b00a28d20c05146c637,ford,MediumSlateBlue,CFG59A
4169,False,7ef119ae1fc241b49711e66d85b14708,renault,Olive,EYG97A
4170,False,8f4451f84af0406da979c83bfbdbd969,ford,LightGreen,OPX53M
4171,True,e3613745584f446d8aa777d9fdcb3059,kia,LightSlateGray,OFH19A
4172,True,5d628e2fa5774ef59057d5011053a40e,mercedes,Yellow,OQY31F
4173,True,b7aa5fabe4fc4e3e932d7a4198436499,nissan,DarkSeaGreen,DBQ498
4174,True,49b4138ab2d0476c8252c6a376826e9e,seat,DarkOliveGreen,QAF53J
4175,False,20f05800c4a444cf84c0f6f2ee452ac8,kia,LightGray,ZSN845
4176,False,e2875492df8b467aa3856546702cf8f2,mercedes,CornflowerBlue,QOJ86J
4177,False,1b0387e0dd16479584639daebcbc2322,hyundai,OrangeRed,TKR224
4178,True,3a9659f6681b46b3ae6a9a6d8f3ba515,nissan,BlanchedAlmond,SGI52F
4179,True,1528b131d8ad43268dff3da299131a41,renault,Ivory,GCK351
4180,False,14e97fc1e77a4274883f57e43cfb45ff,peugeot,Blue,FUV19V
4181,True,98565454457a489c86ce47851e71b8b5,kia,GoldenRod,VTA54V
4182,True,f917872472ac490fb1ff4b66dcbd10f6,hyundai,DarkMagenta,RTK164
4183,False,61688f9962554d468764f7c9366bdb9c,ford,Cornsilk,LMS827
4184,False,366d6e20b845417d9021d1c2081f53bf,kia,Purple,SLM81E
4185,True,64cd2f0672f4486c80dc24d5c1bec61b,nissan,PeachPuff,OMY893
4186,True,6f37f3144fc34cf2b12c37bb4dd3c035,kia,LightGoldenRodYellow,RYP758
4187,False,c50df3bae4d5499da88bfaf16f01b755,mercedes,WhiteSmoke,ZVE94I
4188,True,60bd695be3ce4c7c859d4cbb7288968e,citroen,Maroon,ODR925
4189,False,63515eebeaec48369ad0236a3611a43f,nissan,Sienna,POY221
4190,False,22389cfab52a4902aa7b4b29150b2164,kia,SlateGray,XHZ854
4191,False,1f6ec8a88a4144dcbdbb2db9c87af862,seat,Cyan,QBB045
4192,False,7ce76ce258664012879ecf3319c5be97,bmw,SpringGreen,HMO725
4193,True,48b3e2286a52450eaee7ee7e7e713b54,mercedes,Salmon,ABK90P
4194,True,f4404f39a2284c6f8dd42f5462d1d046,audi,LawnGreen,BFA821
4195,True,a585fbd0001f4f2bbb071ab205e8ac20,ford,DarkKhaki,FEL72L
4196,False,9daaa1c4105e4c9e979733821f9bc5e8,kia,HoneyDew,VBK696
4197,True,420d94a0e4494a35afd8c6b94df40aaf,bmw,Cyan,HPP485
4198,False,ee79f6e95f1c46bc8ac974c28947572b,kia,YellowGreen,OEB37C
4199,False,4e0b4c15f07446d08a825ae0a0963f85,hyundai,Orchid,IUI460
4200,True,10ba53f9149345ccad9d1e3f6f806ab0,volkswagen,Purple,T8856
4201,True,32a8ee2bfc1d45f890ca935d8dc00aed,bmw,Crimson,EHE029
4202,False,7be60de33cf1458798faa32645fc61c3,kia,GhostWhite,RIV17S
4203,False,90fe2020fc2a435c98df91a713cc6aa5,bmw,DarkGoldenRod,HNV374
4204,True,18c295de6aa046e095e40ae37d341c70,seat,MintCream,T0591
4205,True,13ea518bf46840fc999ef19c3c1202d7,volkswagen,LightSteelBlue,BDJ52D
4206,False,015bbab929654dc98fac9f88fefbd908,volkswagen,DarkOrange,OOU356
4207,True,a57133671b434d99819e86cda355b6f0,audi,OliveDrab,XHG557
4208,False,dbbb6cebaf4f4a2a93b5d33d6d7f177b,bmw,DarkViolet,DTU569
4209,True,d531db414311441d9eb6669e3f29b3b0,volkswagen,Chocolate,WBX340
4210,False,ba3fb074901d4a00b571775289146b5a,seat,MediumAquaMarine,LQM25P
4211,False,0e6f2f66e37948ecb0daae72e25c4e95,audi,DarkBlue,WQW832
4212,False,241d0dba7a89479ba52c279514a7b12b,hyundai,Cornsilk,RAY94E
4213,True,c964dd29ce1e493e8f1c8ea330f8da2b,audi,Tan,URS417
4214,False,a46cb13998f346deab9441cb7af378fb,volvo,Turquoise,SBX437
4215,False,467fbe4590ff410a86be159973f88d19,volkswagen,SeaGreen,VMD20N
4216,True,7c930d7711e041eb85ef287080356a3f,audi,Turquoise,YQP005
4217,True,e4453b66bd124bd28a8c6b194dec1923,seat,LightBlue,TLH499
4218,False,27f490ac318c4d468a41ca42353a702d,ford,DeepPink,R40226
4219,False,650d8789b58244c6a0ce193d9bba1a5a,volkswagen,Snow,COH984
4220,True,27f033f8e8804e5fa4307fe937e2eefa,kia,Khaki,AWG49P
4221,False,e2677bb2545043529427fd7115835826,peugeot,Peru,KTQ191
4222,True,ea89ae3518f042b4824f130334cf7cb1,kia,LightSeaGreen,HFA57V
4223,True,ded5422276fa48c2be499124efd2e406,bmw,GreenYellow,ORX015
4224,True,7d9bb22d6f3941149392c77ecf95deaa,volvo,PaleVioletRed,VDX863
4225,True,ccafa83dcfdd4d4fa6bfad6d7c2b6bbe,mercedes,RosyBrown,TCC33Y
4226,True,efd7c358ff1d4266878c5e4dcf090420,citroen,Yellow,ZEL119
4227,True,14e06e7fed534cf7a194237d29980d1c,seat,White,GK8064
4228,False,b8b3cf4a2cff4998881d93e45e87813a,peugeot,Chocolate,KIR371
4229,True,41d1de4efdcc4007803147550dfc265c,toyota,DarkCyan,QPF66I
4230,False,cc26f214630a4581ac19bf31635aca06,citroen,Sienna,HOO434
4231,True,48f31e3127614f0a9b5cfd7c02107d22,hyundai,Fuchsia,BEW334
4232,False,14eb9cbf9d3b4865900c2aef1187bb65,seat,Linen,SLO91T
4233,False,9aa8fa609d4543208faf4b96da442aee,renault,SandyBrown,ACG689
4234,True,a088ee4d62a042569c88b6a58446ca80,toyota,LightSkyBlue,KAT550
4235,False,74f63224c7bb405fa2a360a83a04ef0d,bmw,MediumOrchid,UFT095
4236,True,d23a9081ce52415380734eb3066e1f6f,toyota,BurlyWood,VIU54N
4237,False,27efd0b615864c66af3dde0d2383173f,mercedes,CadetBlue,KZI292
4238,False,e33ad127e1804758b2a026f1d2828353,renault,HotPink,RQQ729
4239,True,ea3b2354cdd7480eb4d8b2b1bb1212a7,renault,Wheat,HRK839
4240,True,6102240892aa4861b47be03993daf8e0,volvo,HoneyDew,ZFE523
4241,False,53dc3be0565a449ba299efec47dc82f8,citroen,DimGray,R90287
4242,False,df85d297c30b40b9a4787f0207a54bb6,toyota,White,OCT82A
4243,False,91771d6c5c864f44bba8ff5c2c0489b0,citroen,Beige,QHK32C
4244,False,75160a38c47d4ffaa7384f69ba317a8b,kia,LightSlateGray,WNM038
4245,False,9e88c75dff7f41868bedc018132bd937,bmw,HotPink,KDG766
4246,False,65177ea06f2347eea69a52664425237f,nissan,MediumSpringGreen,UBM123
4247,False,4d202848f63f4c30a6b30e9fd2464d58,hyundai,Aqua,R52451
4248,False,a22919b9c7e242c1a5969744b10593df,mercedes,LightCyan,JEQ941
4249,False,a45086e352904a659179718204e50dd5,volkswagen,Teal,QUZ488
4250,False,65f08d11077d4f3a974327523b664a98,toyota,Gold,AMX50Z
4251,False,8218cb48dabc4ca09f502a7713902c7c,nissan,Gainsboro,VHY565
4252,True,fcf0b85cc50d4337b8cb1a79c40be962,audi,Teal,GKE26Z
4253,True,04a3baeedde6471d98ef620510880dc3,toyota,GoldenRod,TYH006
4254,False,ad4c2a04846847e8aef01996b7a96600,mercedes,DarkOrange,VJR072
4255,False,d903e836329b45d8af6cd0f321dc2541,nissan,Silver,VAQ978
4256,False,27ce87d89abf4075a18471f96c3e0e65,ford,Cyan,FLF35Q
4257,False,c6de2d07e15e49ffb30af25147d9aadb,volkswagen,Lavender,LQM95G
4258,True,80bd12ac5bcd4fc39674d0d8e8fc2d58,renault,LightPink,IYH276
4259,False,c09dcb118f8947788aa7b97ea8f4fabd,mercedes,PapayaWhip,XFU65X
4260,True,4d3db8a454f246ba9c95bd2c7261b515,volkswagen,MediumSlateBlue,T9914
4261,False,d2df5e1ae7054cbcaf3dda5bcf8f30ba,renault,CadetBlue,IQK36P
4262,False,b0ed9b76669040f28e521937693c4306,renault,SlateGray,CET354
4263,True,7a1c0c4d75e54176879d70489e8642ef,peugeot,Ivory,DBJ077
4264,False,61c0cb796524496fbe3a15e897cfc118,hyundai,MediumSlateBlue,HGY951
4265,False,6abd6561dd57439dbc2614a66ee89b45,nissan,Orange,DSY921
4266,False,338964f80d354e5e9185939a7987bfc7,nissan,Bisque,GZL30C
4267,False,e4a196fe0aaa414ea1497c3f8e792670,bmw,LightSeaGreen,S90461
4268,True,8ab7c684e33147638483a617508e0664,citroen,PowderBlue,YDL907
4269,False,e32c1853b4ff4dc780e0860eff7603ea,hyundai,MidnightBlue,DRG07P
4270,True,a8f0ee1ef0d54dfdbce37f240fc91f17,bmw,Gold,GPM642
4271,False,d0f3b17d0fd04b3d93e3e1672e573b2c,bmw,DarkBlue,TOV903
4272,True,e779e2835c9a42149d97761a40764701,bmw,Maroon,QUH841
4273,False,951de983d21a4b2487d63d6eef3fcf40,toyota,LightSeaGreen,JPJ175
4274,False,c48d6585a82e453397eafb269ed0d395,hyundai,PaleTurquoise,YTH181
4275,False,75de5f41033e4b7eb4e1e2a7441adaf6,kia,LightSkyBlue,NKF746
4276,False,95bd7c5cf1a94505a9124fbd727fb19a,hyundai,DarkViolet,UTK479
4277,True,8b2e1faa18b04b6fb1db03f4e27087c0,bmw,Khaki,GBT12R
4278,False,98abb2253f644730a0a141ce70a49af9,toyota,DarkSlateGray,RUF40S
4279,False,8eb5ef73a8c5455788259dabbb166c45,kia,Blue,KUN202
4280,False,c90158f4fb174267a6fcd235f530bc24,audi,Magenta,OQF860
4281,True,ead2e73bac4c4a978a6ee43f501f5c04,nissan,Black,SBA90E
4282,True,b3bb3a32a25a4e47bb2717f61eda4b31,audi,LightSteelBlue,T2574
4283,True,acbb76506e314000bf78e3904343c67f,citroen,Aqua,LFI606
4284,True,89a159de604a483bb0cd262331a352f4,citroen,White,LWO954
4285,True,2f0dd5690d8845829ad352c0551fa4b0,ford,Coral,XMU34B
4286,True,36d328e45ef442b39deecc837d3d915a,volkswagen,Red,HWY380
4287,True,92c4413d2db249e19908f2803fb97d2a,bmw,MediumBlue,MUW096
4288,False,de15b12ee8364bb48279d46757040e3e,volkswagen,PaleGreen,PNW419
4289,True,0f87003829dc4f8ba82aec8ab1bfad95,volkswagen,DarkBlue,VMQ157
4290,False,0b370075cc4b4dbabfacc46c1b65210a,ford,FloralWhite,ZBV779
4291,True,cfb14f457ee64103ad545e7502941ea2,volkswagen,GhostWhite,YJ2607
4292,False,efeafe1ea21b44a98b83ad40694b97bf,toyota,LightGray,FSI91O
4293,True,57e15191e67a4ebbbaf9ec80ad930718,volkswagen,Magenta,ZZZ290
4294,False,5788152948c64137ae33fe26e521237b,peugeot,LightGreen,KPG171
4295,True,e3444f8764ad45a6b53bfe94de435ce6,volvo,Turquoise,HHF396
4296,False,58489990d1194ccb94a7e87b0ae93426,mercedes,Coral,XYI420
4297,False,24b85c8e124141828f91fee5d269dce2,audi,Aquamarine,NWV633
4298,True,4d89f8428cf34f688ca4acd2d89701e9,bmw,DarkSlateGray,NYB70M
4299,True,24a277d5ef26445a996a5d66edf5eddf,toyota,PeachPuff,R87938
4300,False,65661555afd94656a9ea0bce951b6c19,kia,Crimson,CZD41E
4301,True,daaa965c92884a3a89ab5a14052878ca,toyota,SkyBlue,UEE04H
4302,False,ba9787bfa4684a0fae16b2f7fe0c16c3,renault,DarkGoldenRod,SCY37H
4303,True,40240e025f8340edbdce478976297f3a,nissan,FireBrick,GJU527
4304,False,1ac43455d56d47e7ada407c91b1b4a6b,toyota,MediumTurquoise,XRE026
4305,True,77f6fad1ab7245798cf7e01bfad79c7f,kia,Cornsilk,RVY575
4306,True,a372b9e8ff5646169c5b2c6f259162bc,ford,DarkRed,BXZ024
4307,True,ef593dbca97d4dac9444e51a06ef06fc,ford,Fuchsia,UVN43H
4308,True,1add5804dd194cfd91b3a399d87b4b37,hyundai,DarkTurquoise,DBQ887
4309,False,90b4a0e85b074cdbbf79a833e8e3c193,renault,OliveDrab,UND42B
4310,True,d2907fed232b4b4e9da8ea9d23d8950b,volkswagen,LightSalmon,PHH217
4311,False,dcebdb82ffb74718be774270db6c873d,mercedes,Violet,VJM12A
4312,True,599e756725414ac88179d44fffa61725,peugeot,NavajoWhite,R39702
4313,False,2b00ea16b98943bca96caac948b86bf9,volkswagen,AliceBlue,IQX710
4314,True,c21b5e5653834af5ae88d5ccf2a729c2,kia,FloralWhite,ESO899
4315,False,ce538011c70e44f691068e05e49ead07,renault,Salmon,CJF62S
4316,True,65aa7ecf0c7e4f9f9ea92508335f1e1b,toyota,LightBlue,YNK311
4317,True,4a41339e8c564f079f97fee208bcbe0f,kia,Khaki,AIH71K
4318,True,171f71193a4a4a88adb99276fee9d0b0,ford,PowderBlue,XTE365
4319,False,848dede7373143aabf0c7245004b9893,renault,Gold,RJW15K
4320,True,e4fbfd99a15a450e915dc4d329f9d643,mercedes,BlueViolet,CKD492
4321,False,c743d5056574430ebb9fd7ac744f280f,citroen,DarkTurquoise,ETE621
4322,True,6ec89a86b6b040bb96d221587e81093c,kia,PapayaWhip,GUQ624
4323,False,1784ebadfd0644aaa0514bd2479a00c0,citroen,MidnightBlue,S99099
4324,False,84e638fdd50f46cdaa6653752d88849f,audi,DarkSalmon,KWC177
4325,False,798e7842fe404e5286575863503ee42b,seat,GoldenRod,YEA222
4326,False,0001addfc5044368938492e37a3c00fb,volkswagen,Aquamarine,YYD765
4327,False,d401bd8da5964cddabfdf70384d77a0c,seat,DodgerBlue,EHW522
4328,False,9937481ab71e4aff86470dc6e2e5fc0c,renault,PowderBlue,T6433
4329,True,905c210bddb94d6f8afbe77d60b9e09f,toyota,Wheat,TGO91J
4330,False,0c3a71d862c04d209b65d472d3f9439a,mercedes,LightBlue,YYZ51G
4331,True,bafb359c4f404aae999e8b69f58af3ca,renault,MediumPurple,AKF67G
4332,True,5f795d9c301a4ce695da0979583fa6b1,ford,WhiteSmoke,MYE480
4333,False,19c4555b7e7442b9a7754bf469ca1aed,audi,DarkSeaGreen,UGM43Z
4334,False,ac0ed9a9f434421bb2810f669d1d69d9,bmw,LightSlateGray,TJX44V
4335,False,d1d8d732014d4c31b21475020a9723aa,bmw,DarkKhaki,AAE08M
4336,True,56168880a23e4a81b96db3f88fa17904,kia,Gainsboro,S94283
4337,False,93989395648a4f21afaf3521e229217c,volkswagen,RoyalBlue,S53462
4338,False,86218ec881f74185bc7e9928eaac70a0,volkswagen,GoldenRod,QUY26L
4339,True,35b687faf55845c9b6be496bbfe48ab8,audi,LemonChiffon,QPK031
4340,False,b4154c1f8caf45098a9aa52e26ed8828,kia,MidnightBlue,WEM660
4341,False,0f535b8b06c949b7b294bfc73703ce65,ford,Orange,BMI34F
4342,False,a399473f0d3e46be86f00ede9877b3b9,mercedes,Bisque,TZJ47N
4343,True,9e7bee58b179467db87d6a79c11b22fe,toyota,DarkGray,ORE84W
4344,False,33570dd62d3044ccb58bf4377b2dab42,seat,Cornsilk,R24446
4345,False,48789949799649cfb4960741885e0a88,nissan,DarkGreen,HTM780
4346,True,4842aa251dbe4663a46053c164e9b8dd,bmw,Turquoise,R24986
4347,True,a0c716e220c34081adb677cd4bc09bdb,kia,MediumSeaGreen,QVJ24E
4348,False,31479c9919fd4f59bfa5f6bd003fd881,kia,Blue,SXK023
4349,True,3cfd448740c64fd39a34fc9aef63b9fd,ford,Gold,NYB65P
4350,False,70726cc21f204d44a017443b2278aa3a,volkswagen,DarkMagenta,OLH21T
4351,False,63e584c79b1c48ff99cd71b54bc631bc,bmw,LightCoral,LSL021
4352,False,b5dc06a8d022449c96f1fa031053f217,peugeot,Tan,IVA79H
4353,True,4316226933c74d3982aaa5988c5025c2,citroen,BlanchedAlmond,R79161
4354,True,6e825583d53a4e5ca2638e75d955b0fc,nissan,LightGreen,GTE246
4355,True,0e32d3cf5d764bbca9cc464fd41f7e86,nissan,LightSkyBlue,LNU858
4356,True,ebcd10896c664c54ae34a61fe409b57c,renault,LightSkyBlue,S91472
4357,False,d00d8986dcb84cf5a9b3bfb918062ff6,volkswagen,RoyalBlue,SDH240
4358,True,5bd6f0f185404181b3a147d34f04d6ed,nissan,Tan,QZT295
4359,False,01e2ad01cd7a4bfcbf4a6f6920b62b0e,ford,DarkViolet,ALF010
4360,False,ceb595460c5547c69e071fc859739014,bmw,DarkBlue,UXL18H
4361,False,8c731495231248db9ceb3329094c1e77,peugeot,Lime,HGS790
4362,False,f62bfc02fcf64c918c81754d19761fb3,volvo,LightGreen,LJQ912
4363,True,15ae4fa6c17941b5a8b06d0cd8b7e4da,peugeot,Wheat,R16423
4364,True,7e681b8274ca4374bc76ffcb06a2b89c,toyota,Pink,LZJ98N
4365,True,9f3c86d78a354586920c2a91a05b12f7,mercedes,AntiqueWhite,TAQ83Y
4366,True,444d3c2a3fea45d09fb0ac3ae67493c1,citroen,Gray,KUR89X
4367,True,218d7d2e4ab14f1bb7b41fab4e4681a9,audi,Tan,MSI78A
4368,False,5945888745544dadbee2dd9dd867f41c,citroen,Sienna,FXQ219
4369,True,70dc1a5dbb814ea5848ee0730c626d0a,mercedes,Peru,CGX63L
4370,False,ad9aea3a2f8b49848c5444e435b2eb90,citroen,LightSteelBlue,UMQ20P
4371,True,c08111182756432dab19cd474d8f04ea,bmw,PowderBlue,RCA911
4372,False,cd0461e3de9f4f6a87d2e637a6f75327,toyota,Bisque,SCE592
4373,False,4a18f02b159c4daab075173201e0cc12,toyota,Blue,EWX73L
4374,True,22514b265e8f41b3ab59026597a9fa01,renault,LightYellow,XXE767
4375,True,854b6111cf9c4ccfa6405cce5da26264,toyota,Chocolate,PUF03P
4376,False,ac069c184c99473f830e23ff49ce6e53,volvo,Cyan,THP426
4377,True,5785a0bfc3dd46e584abfb8d9818d460,citroen,DarkOliveGreen,QBT306
4378,False,eaf029e67e2e4aac83a27a93f4fb53c2,nissan,DarkGoldenRod,PMP08B
4379,False,2a9146fa42534a44be125d74c031d9a9,seat,GoldenRod,XIZ380
4380,True,55db59854f8f4aa59a568cb5913e2ca4,citroen,Gainsboro,OPP072
4381,True,6264f53e6ce34f1ea0bde4d2efe2eea4,renault,Gainsboro,CPS00U
4382,False,cd944bbfb01346cdb3dffa3d71c26e65,mercedes,MistyRose,OME33W
4383,False,fff4c42ccd4b455887e48eb777eb8412,audi,LightBlue,LVR849
4384,False,490cbfb9e3d74320908d43191afcc149,kia,Orchid,HRK97A
4385,True,123076eea50845a98ecb9f1bd324c6c1,volkswagen,IndianRed,BEE36M
4386,False,34704cfb6d574d6cb4048b7b55962806,kia,MistyRose,OQZ864
4387,True,092e748e44404e1e8c5589372c026510,volvo,Aqua,AZH558
4388,False,d826ddb0180d4e1ca4a597f2f3b5a86a,citroen,MediumOrchid,VJI002
4389,True,a206c83a91364dde9cb82df1c5ec30f6,kia,Purple,S80710
4390,True,c4484613d0914a1fb3d24082d01d21e6,peugeot,Azure,HRN480
4391,True,ec4d71445ce24ffdabab42f218a2d148,renault,DarkOliveGreen,GTS804
4392,True,aeade4b239d243f3816e5687e234054f,toyota,IndianRed,EDW113
4393,True,c40a997acedc4e59b8dadaa2df5ce5e2,volkswagen,MintCream,YWC447
4394,True,df04cef16a624faab2f576059dfcdfb2,citroen,Navy,TDO02Y
4395,True,e5d1e4db271e4c79bb7fff4d527aafaf,kia,FloralWhite,CWX049
4396,True,bf53ee0278c34ae39895e275b9fb8bc9,hyundai,Gainsboro,UNG355
4397,False,9166e40042204a4b84ed49651c71b849,toyota,WhiteSmoke,MEJ394
4398,True,37f63463f362420e90509fc01de193e2,volkswagen,MediumVioletRed,FAX816
4399,False,c1422f05b2db4e29b881017096b74bec,audi,DarkBlue,DZA458
4400,False,69e1c102aa464e83af381adfd90feb6c,audi,Plum,QSO778
4401,False,38579e2aae244da4bf2fc4265614afc5,peugeot,LawnGreen,CJJ66Z
4402,False,4ac86fec3a614be5bcb6e15478a44c85,toyota,Red,VZX293
4403,True,83bfaa544d0943a4b7adaf64d949e581,nissan,DeepSkyBlue,T0162
4404,True,b8cd11c2a8524f2b9a7dd63e8373ee27,volvo,MistyRose,KHZ47P
4405,True,d853cbe40d614132be8d3e818a5d7794,renault,Orange,VNR84G
4406,False,15e441260fa6496687bb9a5ddbe832a6,toyota,DarkGreen,DHQ418
4407,True,46073396a2824e4483fb5cb28035772d,seat,LemonChiffon,BBA494
4408,True,d4ab266cc0944627a56ccef6936dca02,peugeot,Aqua,LWM276
4409,True,b978a8b63e20440d8f09e8c4824a3b37,peugeot,DeepPink,FJB913
4410,False,9be46b41851f4e8d87120ef9c5b456cb,volvo,Aquamarine,KIQ03S
4411,False,50de34f743984048be1389026286d347,volkswagen,SlateBlue,EET06N
4412,False,eeae906d6bb44804b2593a082983f59e,ford,Sienna,RQQ956
4413,False,7ede8357ca5b4825bd229750e1c1ecb7,citroen,Green,PRA743
4414,False,84a87509cb6544b98b84377687a8ac66,volkswagen,DarkRed,PXK94T
4415,False,34481b2a7e944c6b81f3268306f79085,hyundai,DarkGoldenRod,JEF279
4416,True,210f58d6a8ff43e0ae86db2b2f0ff9f0,volvo,LightBlue,YRL298
4417,False,8cde6be697fb4cae94411dd2c51b646b,citroen,LightSlateGray,EJJ90L
4418,True,0bff9acfbf7d49a4b564cdb53aa96a49,seat,YellowGreen,DGZ602
4419,False,ac699ab55d854d569041de7012eed2c9,seat,PaleGreen,LNO67B
4420,False,37230038003c4d719f92a0984cc7271a,volvo,SkyBlue,THD312
4421,True,5647b94a2f68429caaa3183a9ee29dae,volvo,HotPink,WSL54A
4422,False,69fe1687254c44d78f30611224b67354,renault,Turquoise,JQK93Y
4423,True,ae522c9ca22048b9b62f72ec80c593bb,bmw,Cyan,XNI389
4424,False,aad16b49ac6c4758806f38474dac02b6,ford,MediumSlateBlue,HXD337
4425,False,a51a12fa2a594cd99b99a79c44fa5339,citroen,FireBrick,EJF02V
4426,False,bb68b329eede46ceb42e94bc32f256af,bmw,RosyBrown,ZRO585
4427,False,c9586b90cec042029f1b598d98373cda,volkswagen,Linen,WYS30Y
4428,False,16280fb9e0164f9cbfe0c297df753aa6,volvo,Tomato,T5767
4429,False,081df918eddd4553baf98d79ff6c62aa,mercedes,Orchid,JMN835
4430,False,14059291c9d34780a0ea2c85558a4f41,volvo,DarkMagenta,DBN001
4431,True,dd2b65fdc0c04f388d70488509da872e,volvo,DarkTurquoise,GYN423
4432,True,0d9834bae1434ebeb8cb18625d43bc23,volkswagen,FloralWhite,JIU898
4433,True,017156c392634a70baeef1ba6f9f57cf,hyundai,LightYellow,JKH305
4434,True,437942fc8b4846d0889bf65b73cb4f78,renault,PaleVioletRed,YTR179
4435,True,99db9d4dbe99440595bd8703dc646f09,mercedes,Linen,MHO433
4436,True,d78e75eda5d54891ac323cd4f5fb8faf,mercedes,HotPink,QCK753
4437,False,146f3b1b24a041cd92c9646ff5499c5e,seat,Snow,RXN20Y
4438,True,22cf7a4fb94c4561ba9d58ee2d729fa3,bmw,PapayaWhip,HPS20T
4439,False,3c9570ef7a434605957af97f78896f79,audi,HoneyDew,EIT694
4440,True,80a6837f235b43169166a31c1f74fe97,ford,Teal,BLU70Z
